TSS_ID	TSS_Locus	Strand	RE_Locus	Correlation	Score	RE_Score	Best_RE	TSS_Score	Best_TSS	Gene_Score	Distance	Histone	Best_Histone	Gene_ID	Gene_Name	Loci_per_TSS	Num_TSSes	TSSes_per_Gene	Num_Genes
ENST00000448049	chr21:44866481-44866481	+	chr21:44897802-44898295	0.47111	3.063e-01	3.423e-02	F	9.990e-01	F	9.291e-01	31321	H3k27ac	T	ENSG00000188660	C21orf125	36	197	1	76
ENST00000448049	chr21:44866481-44866481	+	chr21:44914526-44914700	0.48875	2.851e-01	3.423e-02	F	9.990e-01	F	9.291e-01	48045	H3k27ac	T	ENSG00000188660	C21orf125	36	197	1	76
ENST00000448049	chr21:44866481-44866481	+	chr21:44917911-44918451	0.62779	1.401e-01	3.423e-02	F	9.990e-01	F	9.291e-01	51430	H3k27ac	T	ENSG00000188660	C21orf125	36	197	1	76
ENST00000448049	chr21:44866481-44866481	+	chr21:44922239-44922750	0.46812	3.100e-01	3.423e-02	F	9.990e-01	F	9.291e-01	55758	H3k27ac	T	ENSG00000188660	C21orf125	36	197	1	76
ENST00000448049	chr21:44866481-44866481	+	chr21:44922977-44923355	0.52155	2.473e-01	3.423e-02	F	9.990e-01	F	9.291e-01	56496	H3k27ac	T	ENSG00000188660	C21orf125	36	197	1	76
ENST00000448049	chr21:44866481-44866481	+	chr21:44936642-44937264	0.38083	4.225e-01	3.423e-02	F	9.990e-01	F	9.291e-01	70161	H3k27ac	T	ENSG00000188660	C21orf125	36	197	1	76
ENST00000448049	chr21:44866481-44866481	+	chr21:45005896-45006413	0.21904	6.561e-01	3.423e-02	F	9.990e-01	F	9.291e-01	139415	H3k27ac	T	ENSG00000188660	C21orf125	36	197	1	76
ENST00000448049	chr21:44866481-44866481	+	chr21:45010042-45010582	0.08011	8.724e-01	3.423e-02	F	9.990e-01	F	9.291e-01	143561	H3k27ac	T	ENSG00000188660	C21orf125	36	197	1	76
ENST00000448049	chr21:44866481-44866481	+	chr21:45011427-45011967	0.08011	8.724e-01	3.423e-02	F	9.990e-01	F	9.291e-01	144946	H3k27ac	T	ENSG00000188660	C21orf125	36	197	1	76
ENST00000448049	chr21:44866481-44866481	+	chr21:45020574-45020861	0.43920	3.460e-01	3.423e-02	F	9.990e-01	F	9.291e-01	154093	H3k27ac	T	ENSG00000188660	C21orf125	36	197	1	76
ENST00000448049	chr21:44866481-44866481	+	chr21:45029622-45029781	0.04231	9.325e-01	3.423e-02	F	9.990e-01	F	9.291e-01	163141	H3k27ac	T	ENSG00000188660	C21orf125	36	197	1	76
ENST00000448049	chr21:44866481-44866481	+	chr21:45059581-45060121	0.60754	1.585e-01	3.423e-02	F	9.990e-01	F	9.291e-01	193100	H3k27ac	T	ENSG00000188660	C21orf125	36	197	1	76
ENST00000448049	chr21:44866481-44866481	+	chr21:45066430-45066634	0.52680	2.414e-01	3.423e-02	F	9.990e-01	F	9.291e-01	199949	H3k27ac	T	ENSG00000188660	C21orf125	36	197	1	76
ENST00000448049	chr21:44866481-44866481	+	chr21:45132032-45132841	0.69050	8.954e-02	3.423e-02	F	9.990e-01	F	9.291e-01	265551	H3k27ac	T	ENSG00000188660	C21orf125	36	197	1	76
ENST00000448049	chr21:44866481-44866481	+	chr21:44910389-44910656	-0.18211	7.126e-01	3.423e-02	F	9.990e-01	F	9.291e-01	43908	H3k27ac	T	ENSG00000188660	C21orf125	36	197	1	76
ENST00000448049	chr21:44866481-44866481	+	chr21:45148312-45148500	-0.32594	4.987e-01	3.423e-02	F	9.990e-01	F	9.291e-01	281831	H3k27ac	T	ENSG00000188660	C21orf125	36	197	1	76
ENST00000429588	chr21:37802658-37802658	+	chr21:37802299-37802839	0.61156	1.548e-01	3.849e-02	F	9.996e-01	F	9.494e-01	0	H3k27ac	F	ENSG00000230479	AP000695.6	9	197	1	76
ENST00000429588	chr21:37802658-37802658	+	chr21:37802299-37802839	0.89079	4.352e-03	3.849e-02	T	9.996e-01	T	9.494e-01	0	H3k4me3	T	ENSG00000230479	AP000695.6	9	197	1	76
ENST00000429588	chr21:37802658-37802658	+	chr21:37810039-37810579	0.84745	1.263e-02	3.849e-02	F	9.996e-01	F	9.494e-01	7381	H3k27ac	F	ENSG00000230479	AP000695.6	9	197	1	76
ENST00000429588	chr21:37802658-37802658	+	chr21:37850515-37850820	0.63230	1.361e-01	3.849e-02	F	9.996e-01	F	9.494e-01	47857	H3k27ac	F	ENSG00000230479	AP000695.6	9	197	1	76
ENST00000429588	chr21:37802658-37802658	+	chr21:38282033-38282644	0.48375	2.911e-01	3.849e-02	F	9.996e-01	F	9.494e-01	479375	H3k27ac	F	ENSG00000230479	AP000695.6	9	197	1	76
ENST00000429588	chr21:37802658-37802658	+	chr21:38282895-38283232	0.51489	2.548e-01	3.849e-02	F	9.996e-01	F	9.494e-01	480237	H3k27ac	F	ENSG00000230479	AP000695.6	9	197	1	76
ENST00000429588	chr21:37802658-37802658	+	chr21:37843647-37843921	-0.37012	4.371e-01	3.849e-02	F	9.996e-01	F	9.494e-01	40989	H3k27ac	F	ENSG00000230479	AP000695.6	9	197	1	76
ENST00000429588	chr21:37802658-37802658	+	chr21:38230667-38230968	-0.40037	3.963e-01	3.849e-02	F	9.996e-01	F	9.494e-01	428009	H3k27ac	F	ENSG00000230479	AP000695.6	9	197	1	76
ENST00000429588	chr21:37802658-37802658	+	chr21:38255994-38256567	-0.32555	4.992e-01	3.849e-02	F	9.996e-01	F	9.494e-01	453336	H3k27ac	F	ENSG00000230479	AP000695.6	9	197	1	76
ENST00000437626	chr21:46494515-46494515	+	chr21:46470639-46471179	0.88467	5.211e-03	4.094e-02	T	9.997e-01	T	1.000e+00	-23336	H3k27ac	T	ENSG00000197381	ADARB1	8	197	4	76
ENST00000437626	chr21:46494515-46494515	+	chr21:46470869-46471409	0.88467	5.211e-03	4.094e-02	F	9.997e-01	F	1.000e+00	-23106	H3k27ac	T	ENSG00000197381	ADARB1	8	197	4	76
ENST00000437626	chr21:46494515-46494515	+	chr21:46739402-46739942	0.62230	1.450e-01	4.094e-02	F	9.997e-01	F	1.000e+00	244887	H3k27ac	T	ENSG00000197381	ADARB1	8	197	4	76
ENST00000437626	chr21:46494515-46494515	+	chr21:46749983-46750391	0.04852	9.226e-01	4.094e-02	F	9.997e-01	F	1.000e+00	255468	H3k27ac	T	ENSG00000197381	ADARB1	8	197	4	76
ENST00000437626	chr21:46494515-46494515	+	chr21:46783930-46784285	0.34239	4.755e-01	4.094e-02	F	9.997e-01	F	1.000e+00	289415	H3k27ac	T	ENSG00000197381	ADARB1	8	197	4	76
ENST00000437626	chr21:46494515-46494515	+	chr21:46785642-46786182	0.54867	2.176e-01	4.094e-02	F	9.997e-01	F	1.000e+00	291127	H3k27ac	T	ENSG00000197381	ADARB1	8	197	4	76
ENST00000437626	chr21:46494515-46494515	+	chr21:46847510-46848050	0.32621	4.983e-01	4.094e-02	F	9.997e-01	F	1.000e+00	352995	H3k27ac	T	ENSG00000197381	ADARB1	8	197	4	76
ENST00000437626	chr21:46494515-46494515	+	chr21:46797947-46798487	-0.38091	4.224e-01	4.094e-02	F	9.997e-01	F	1.000e+00	303432	H3k27ac	T	ENSG00000197381	ADARB1	8	197	4	76
ENST00000453910	chr21:17791838-17791838	+	chr21:17496646-17497186	0.25027	6.091e-01	4.164e-02	F	9.998e-01	F	1.904e-01	-294652	H3k27ac	T	ENSG00000215386	C21orf34	6	197	4	76
ENST00000453910	chr21:17791838-17791838	+	chr21:17542063-17542603	0.53411	2.334e-01	4.164e-02	F	9.998e-01	F	1.904e-01	-249235	H3k27ac	T	ENSG00000215386	C21orf34	6	197	4	76
ENST00000453910	chr21:17791838-17791838	+	chr21:17552086-17552431	0.53411	2.334e-01	4.164e-02	F	9.998e-01	F	1.904e-01	-239407	H3k27ac	T	ENSG00000215386	C21orf34	6	197	4	76
ENST00000453910	chr21:17791838-17791838	+	chr21:17566157-17566697	0.78402	3.474e-02	4.164e-02	F	9.998e-01	F	1.904e-01	-225141	H3k27ac	T	ENSG00000215386	C21orf34	6	197	4	76
ENST00000453910	chr21:17791838-17791838	+	chr21:17613836-17614376	0.74438	5.480e-02	4.164e-02	F	9.998e-01	F	1.904e-01	-177462	H3k27ac	T	ENSG00000215386	C21orf34	6	197	4	76
ENST00000453910	chr21:17791838-17791838	+	chr21:17936129-17936429	0.87332	7.064e-03	4.164e-02	T	9.998e-01	F	1.904e-01	144291	H3k27ac	T	ENSG00000215386	C21orf34	6	197	4	76
ENST00000471260	chr21:40720545-40720545	-	chr21:40225250-40225790	0.22567	6.461e-01	4.223e-02	F	9.998e-01	F	9.998e-01	494755	H3k27ac	T	ENSG00000205581	HMGN1	3	197	7	76
ENST00000471260	chr21:40720545-40720545	-	chr21:40466935-40467475	-0.41952	3.712e-01	4.223e-02	F	9.998e-01	F	9.998e-01	253070	H3k27ac	T	ENSG00000205581	HMGN1	3	197	7	76
ENST00000471260	chr21:40720545-40720545	-	chr21:40685345-40685885	-0.84116	1.428e-02	4.223e-02	T	9.998e-01	F	9.998e-01	34660	H3k27ac	T	ENSG00000205581	HMGN1	3	197	7	76
ENST00000482192	chr21:40720548-40720548	-	chr21:40225250-40225790	0.23211	6.363e-01	4.264e-02	F	9.998e-01	F	9.998e-01	494758	H3k27ac	T	ENSG00000205581	HMGN1	3	197	7	76
ENST00000482192	chr21:40720548-40720548	-	chr21:40466935-40467475	-0.42624	3.625e-01	4.264e-02	F	9.998e-01	F	9.998e-01	253073	H3k27ac	T	ENSG00000205581	HMGN1	3	197	7	76
ENST00000482192	chr21:40720548-40720548	-	chr21:40685345-40685885	-0.84063	1.442e-02	4.264e-02	T	9.998e-01	F	9.998e-01	34663	H3k27ac	T	ENSG00000205581	HMGN1	3	197	7	76
ENST00000539917	chr21:46494493-46494493	+	chr21:46470639-46471179	0.88110	5.756e-03	4.513e-02	T	9.999e-01	F	1.000e+00	-23314	H3k27ac	T	ENSG00000197381	ADARB1	8	197	4	76
ENST00000539917	chr21:46494493-46494493	+	chr21:46470869-46471409	0.88110	5.756e-03	4.513e-02	F	9.999e-01	F	1.000e+00	-23084	H3k27ac	T	ENSG00000197381	ADARB1	8	197	4	76
ENST00000539917	chr21:46494493-46494493	+	chr21:46739402-46739942	0.59500	1.705e-01	4.513e-02	F	9.999e-01	F	1.000e+00	244909	H3k27ac	T	ENSG00000197381	ADARB1	8	197	4	76
ENST00000539917	chr21:46494493-46494493	+	chr21:46749983-46750391	0.01057	9.831e-01	4.513e-02	F	9.999e-01	F	1.000e+00	255490	H3k27ac	T	ENSG00000197381	ADARB1	8	197	4	76
ENST00000539917	chr21:46494493-46494493	+	chr21:46783930-46784285	0.28626	5.559e-01	4.513e-02	F	9.999e-01	F	1.000e+00	289437	H3k27ac	T	ENSG00000197381	ADARB1	8	197	4	76
ENST00000539917	chr21:46494493-46494493	+	chr21:46785642-46786182	0.51961	2.495e-01	4.513e-02	F	9.999e-01	F	1.000e+00	291149	H3k27ac	T	ENSG00000197381	ADARB1	8	197	4	76
ENST00000539917	chr21:46494493-46494493	+	chr21:46847510-46848050	0.27250	5.761e-01	4.513e-02	F	9.999e-01	F	1.000e+00	353017	H3k27ac	T	ENSG00000197381	ADARB1	8	197	4	76
ENST00000539917	chr21:46494493-46494493	+	chr21:46797947-46798487	-0.31240	5.180e-01	4.513e-02	F	9.999e-01	F	1.000e+00	303454	H3k27ac	T	ENSG00000197381	ADARB1	8	197	4	76
ENST00000488492	chr21:35445524-35445524	+	chr21:35055562-35056102	0.79783	2.887e-02	4.768e-02	F	9.999e-01	F	9.756e-01	-389422	H3k27ac	T	ENSG00000243927	MRPS6	4	197	1	76
ENST00000488492	chr21:35445524-35445524	+	chr21:35133808-35134348	0.31162	5.191e-01	4.768e-02	F	9.999e-01	F	9.756e-01	-311176	H3k27ac	T	ENSG00000243927	MRPS6	4	197	1	76
ENST00000488492	chr21:35445524-35445524	+	chr21:35898944-35899484	0.09402	8.504e-01	4.768e-02	F	9.999e-01	F	9.756e-01	453420	H3k27ac	T	ENSG00000243927	MRPS6	4	197	1	76
ENST00000488492	chr21:35445524-35445524	+	chr21:35574169-35574709	-0.84941	1.214e-02	4.768e-02	T	9.999e-01	T	9.756e-01	128645	H3k27ac	T	ENSG00000243927	MRPS6	4	197	1	76
ENST00000448287	chr21:45287123-45287123	+	chr21:44835566-44836106	0.21913	6.560e-01	4.961e-02	F	1.000e+00	F	9.996e-01	-451017	H3k27ac	T	ENSG00000160216	AGPAT3	26	197	2	76
ENST00000448287	chr21:45287123-45287123	+	chr21:44848097-44848369	0.14614	7.685e-01	4.961e-02	F	1.000e+00	F	9.996e-01	-438754	H3k27ac	T	ENSG00000160216	AGPAT3	26	197	2	76
ENST00000448287	chr21:45287123-45287123	+	chr21:44860418-44861441	0.52387	2.447e-01	4.961e-02	F	1.000e+00	F	9.996e-01	-425682	H3k27ac	T	ENSG00000160216	AGPAT3	26	197	2	76
ENST00000448287	chr21:45287123-45287123	+	chr21:44866101-44866528	0.55508	2.108e-01	4.961e-02	F	1.000e+00	F	9.996e-01	-420595	H3k27ac	T	ENSG00000160216	AGPAT3	26	197	2	76
ENST00000448287	chr21:45287123-45287123	+	chr21:44866101-44866545	0.55508	2.108e-01	4.961e-02	F	1.000e+00	F	9.996e-01	-420578	H3k27ac	T	ENSG00000160216	AGPAT3	26	197	2	76
ENST00000448287	chr21:45287123-45287123	+	chr21:44884986-44885252	0.91353	1.955e-03	4.961e-02	T	1.000e+00	T	9.996e-01	-401871	H3k27ac	T	ENSG00000160216	AGPAT3	26	197	2	76
ENST00000448287	chr21:45287123-45287123	+	chr21:44897802-44898291	0.28519	5.574e-01	4.961e-02	F	1.000e+00	F	9.996e-01	-388832	H3k27ac	T	ENSG00000160216	AGPAT3	26	197	2	76
ENST00000448287	chr21:45287123-45287123	+	chr21:44897802-44898295	0.28519	5.574e-01	4.961e-02	F	1.000e+00	F	9.996e-01	-388828	H3k27ac	T	ENSG00000160216	AGPAT3	26	197	2	76
ENST00000448287	chr21:45287123-45287123	+	chr21:44914526-44914700	0.28829	5.529e-01	4.961e-02	F	1.000e+00	F	9.996e-01	-372423	H3k27ac	T	ENSG00000160216	AGPAT3	26	197	2	76
ENST00000448287	chr21:45287123-45287123	+	chr21:44917911-44918451	0.14207	7.748e-01	4.961e-02	F	1.000e+00	F	9.996e-01	-368672	H3k27ac	T	ENSG00000160216	AGPAT3	26	197	2	76
ENST00000448287	chr21:45287123-45287123	+	chr21:44922239-44922750	0.50040	2.715e-01	4.961e-02	F	1.000e+00	F	9.996e-01	-364373	H3k27ac	T	ENSG00000160216	AGPAT3	26	197	2	76
ENST00000448287	chr21:45287123-45287123	+	chr21:44922977-44923355	0.54715	2.192e-01	4.961e-02	F	1.000e+00	F	9.996e-01	-363768	H3k27ac	T	ENSG00000160216	AGPAT3	26	197	2	76
ENST00000448287	chr21:45287123-45287123	+	chr21:44936642-44937264	0.23565	6.310e-01	4.961e-02	F	1.000e+00	F	9.996e-01	-349859	H3k27ac	T	ENSG00000160216	AGPAT3	26	197	2	76
ENST00000448287	chr21:45287123-45287123	+	chr21:45005896-45006413	0.33520	4.856e-01	4.961e-02	F	1.000e+00	F	9.996e-01	-280710	H3k27ac	T	ENSG00000160216	AGPAT3	26	197	2	76
ENST00000448287	chr21:45287123-45287123	+	chr21:45010042-45010582	0.57803	1.872e-01	4.961e-02	F	1.000e+00	F	9.996e-01	-276541	H3k27ac	T	ENSG00000160216	AGPAT3	26	197	2	76
ENST00000448287	chr21:45287123-45287123	+	chr21:45011427-45011967	0.57803	1.872e-01	4.961e-02	F	1.000e+00	F	9.996e-01	-275156	H3k27ac	T	ENSG00000160216	AGPAT3	26	197	2	76
ENST00000448287	chr21:45287123-45287123	+	chr21:45029622-45029781	0.61683	1.499e-01	4.961e-02	F	1.000e+00	F	9.996e-01	-257342	H3k27ac	T	ENSG00000160216	AGPAT3	26	197	2	76
ENST00000448287	chr21:45287123-45287123	+	chr21:45148312-45148500	0.37628	4.287e-01	4.961e-02	F	1.000e+00	F	9.996e-01	-138623	H3k27ac	T	ENSG00000160216	AGPAT3	26	197	2	76
ENST00000448287	chr21:45287123-45287123	+	chr21:44832115-44832655	-0.31848	5.093e-01	4.961e-02	F	1.000e+00	F	9.996e-01	-454468	H3k27ac	T	ENSG00000160216	AGPAT3	26	197	2	76
ENST00000448287	chr21:45287123-45287123	+	chr21:44839298-44839838	-0.26741	5.836e-01	4.961e-02	F	1.000e+00	F	9.996e-01	-447285	H3k27ac	T	ENSG00000160216	AGPAT3	26	197	2	76
ENST00000448287	chr21:45287123-45287123	+	chr21:44847034-44847331	-0.55876	2.069e-01	4.961e-02	F	1.000e+00	F	9.996e-01	-439792	H3k27ac	T	ENSG00000160216	AGPAT3	26	197	2	76
ENST00000448287	chr21:45287123-45287123	+	chr21:44910389-44910656	-0.15274	7.582e-01	4.961e-02	F	1.000e+00	F	9.996e-01	-376467	H3k27ac	T	ENSG00000160216	AGPAT3	26	197	2	76
ENST00000448287	chr21:45287123-45287123	+	chr21:45020574-45020861	-0.25519	6.017e-01	4.961e-02	F	1.000e+00	F	9.996e-01	-266262	H3k27ac	T	ENSG00000160216	AGPAT3	26	197	2	76
ENST00000448287	chr21:45287123-45287123	+	chr21:45059581-45060121	-0.26731	5.837e-01	4.961e-02	F	1.000e+00	F	9.996e-01	-227002	H3k27ac	T	ENSG00000160216	AGPAT3	26	197	2	76
ENST00000448287	chr21:45287123-45287123	+	chr21:45066430-45066634	-0.36785	4.402e-01	4.961e-02	F	1.000e+00	F	9.996e-01	-220489	H3k27ac	T	ENSG00000160216	AGPAT3	26	197	2	76
ENST00000448287	chr21:45287123-45287123	+	chr21:45132032-45132841	-0.34549	4.711e-01	4.961e-02	F	1.000e+00	F	9.996e-01	-154282	H3k27ac	T	ENSG00000160216	AGPAT3	26	197	2	76
ENST00000398132	chr21:44590266-44590266	+	chr21:44630088-44630628	0.34452	4.725e-01	5.320e-02	F	1.000e+00	F	9.843e-01	39822	H3k27ac	T	ENSG00000160202	CRYAA	32	197	1	76
ENST00000398132	chr21:44590266-44590266	+	chr21:44753164-44753648	0.11713	8.139e-01	5.320e-02	F	1.000e+00	F	9.843e-01	162898	H3k27ac	T	ENSG00000160202	CRYAA	32	197	1	76
ENST00000398132	chr21:44590266-44590266	+	chr21:44835566-44836106	0.22269	6.506e-01	5.320e-02	F	1.000e+00	F	9.843e-01	245300	H3k27ac	T	ENSG00000160202	CRYAA	32	197	1	76
ENST00000398132	chr21:44590266-44590266	+	chr21:44848097-44848369	0.15758	7.506e-01	5.320e-02	F	1.000e+00	F	9.843e-01	257831	H3k27ac	T	ENSG00000160202	CRYAA	32	197	1	76
ENST00000398132	chr21:44590266-44590266	+	chr21:44860418-44861441	0.52204	2.467e-01	5.320e-02	F	1.000e+00	F	9.843e-01	270152	H3k27ac	T	ENSG00000160202	CRYAA	32	197	1	76
ENST00000398132	chr21:44590266-44590266	+	chr21:44866101-44866528	0.56883	1.965e-01	5.320e-02	F	1.000e+00	F	9.843e-01	275835	H3k27ac	T	ENSG00000160202	CRYAA	32	197	1	76
ENST00000398132	chr21:44590266-44590266	+	chr21:44866101-44866545	0.56883	1.965e-01	5.320e-02	F	1.000e+00	F	9.843e-01	275835	H3k27ac	T	ENSG00000160202	CRYAA	32	197	1	76
ENST00000398132	chr21:44590266-44590266	+	chr21:44884986-44885252	0.91678	1.707e-03	5.320e-02	T	1.000e+00	T	9.843e-01	294720	H3k27ac	T	ENSG00000160202	CRYAA	32	197	1	76
ENST00000398132	chr21:44590266-44590266	+	chr21:44897802-44898291	0.29887	5.375e-01	5.320e-02	F	1.000e+00	F	9.843e-01	307536	H3k27ac	T	ENSG00000160202	CRYAA	32	197	1	76
ENST00000398132	chr21:44590266-44590266	+	chr21:44897802-44898295	0.29887	5.375e-01	5.320e-02	F	1.000e+00	F	9.843e-01	307536	H3k27ac	T	ENSG00000160202	CRYAA	32	197	1	76
ENST00000398132	chr21:44590266-44590266	+	chr21:44914526-44914700	0.30839	5.238e-01	5.320e-02	F	1.000e+00	F	9.843e-01	324260	H3k27ac	T	ENSG00000160202	CRYAA	32	197	1	76
ENST00000398132	chr21:44590266-44590266	+	chr21:44917911-44918451	0.15564	7.536e-01	5.320e-02	F	1.000e+00	F	9.843e-01	327645	H3k27ac	T	ENSG00000160202	CRYAA	32	197	1	76
ENST00000398132	chr21:44590266-44590266	+	chr21:44922239-44922750	0.51241	2.576e-01	5.320e-02	F	1.000e+00	F	9.843e-01	331973	H3k27ac	T	ENSG00000160202	CRYAA	32	197	1	76
ENST00000398132	chr21:44590266-44590266	+	chr21:44922977-44923355	0.55450	2.114e-01	5.320e-02	F	1.000e+00	F	9.843e-01	332711	H3k27ac	T	ENSG00000160202	CRYAA	32	197	1	76
ENST00000398132	chr21:44590266-44590266	+	chr21:44936642-44937264	0.24977	6.098e-01	5.320e-02	F	1.000e+00	F	9.843e-01	346376	H3k27ac	T	ENSG00000160202	CRYAA	32	197	1	76
ENST00000398132	chr21:44590266-44590266	+	chr21:45005896-45006413	0.35025	4.645e-01	5.320e-02	F	1.000e+00	F	9.843e-01	415630	H3k27ac	T	ENSG00000160202	CRYAA	32	197	1	76
ENST00000398132	chr21:44590266-44590266	+	chr21:45010042-45010582	0.59107	1.743e-01	5.320e-02	F	1.000e+00	F	9.843e-01	419776	H3k27ac	T	ENSG00000160202	CRYAA	32	197	1	76
ENST00000398132	chr21:44590266-44590266	+	chr21:45011427-45011967	0.59107	1.743e-01	5.320e-02	F	1.000e+00	F	9.843e-01	421161	H3k27ac	T	ENSG00000160202	CRYAA	32	197	1	76
ENST00000398132	chr21:44590266-44590266	+	chr21:45029622-45029781	0.62943	1.386e-01	5.320e-02	F	1.000e+00	F	9.843e-01	439356	H3k27ac	T	ENSG00000160202	CRYAA	32	197	1	76
ENST00000398132	chr21:44590266-44590266	+	chr21:44751993-44752310	-0.30613	5.270e-01	5.320e-02	F	1.000e+00	F	9.843e-01	161727	H3k27ac	T	ENSG00000160202	CRYAA	32	197	1	76
ENST00000398132	chr21:44590266-44590266	+	chr21:44752164-44752704	-0.41036	3.832e-01	5.320e-02	F	1.000e+00	F	9.843e-01	161898	H3k27ac	T	ENSG00000160202	CRYAA	32	197	1	76
ENST00000398132	chr21:44590266-44590266	+	chr21:44760572-44761004	-0.41953	3.712e-01	5.320e-02	F	1.000e+00	F	9.843e-01	170306	H3k27ac	T	ENSG00000160202	CRYAA	32	197	1	76
ENST00000398132	chr21:44590266-44590266	+	chr21:44761225-44761652	-0.41848	3.725e-01	5.320e-02	F	1.000e+00	F	9.843e-01	170959	H3k27ac	T	ENSG00000160202	CRYAA	32	197	1	76
ENST00000398132	chr21:44590266-44590266	+	chr21:44762737-44763466	-0.22484	6.473e-01	5.320e-02	F	1.000e+00	F	9.843e-01	172471	H3k27ac	T	ENSG00000160202	CRYAA	32	197	1	76
ENST00000398132	chr21:44590266-44590266	+	chr21:44764159-44764667	-0.31452	5.150e-01	5.320e-02	F	1.000e+00	F	9.843e-01	173893	H3k27ac	T	ENSG00000160202	CRYAA	32	197	1	76
ENST00000398132	chr21:44590266-44590266	+	chr21:44832115-44832655	-0.31107	5.199e-01	5.320e-02	F	1.000e+00	F	9.843e-01	241849	H3k27ac	T	ENSG00000160202	CRYAA	32	197	1	76
ENST00000398132	chr21:44590266-44590266	+	chr21:44839298-44839838	-0.25613	6.003e-01	5.320e-02	F	1.000e+00	F	9.843e-01	249032	H3k27ac	T	ENSG00000160202	CRYAA	32	197	1	76
ENST00000398132	chr21:44590266-44590266	+	chr21:44847034-44847331	-0.54926	2.170e-01	5.320e-02	F	1.000e+00	F	9.843e-01	256768	H3k27ac	T	ENSG00000160202	CRYAA	32	197	1	76
ENST00000398132	chr21:44590266-44590266	+	chr21:44910389-44910656	-0.16667	7.365e-01	5.320e-02	F	1.000e+00	F	9.843e-01	320123	H3k27ac	T	ENSG00000160202	CRYAA	32	197	1	76
ENST00000398132	chr21:44590266-44590266	+	chr21:45020574-45020861	-0.24442	6.178e-01	5.320e-02	F	1.000e+00	F	9.843e-01	430308	H3k27ac	T	ENSG00000160202	CRYAA	32	197	1	76
ENST00000398132	chr21:44590266-44590266	+	chr21:45059581-45060121	-0.25602	6.005e-01	5.320e-02	F	1.000e+00	F	9.843e-01	469315	H3k27ac	T	ENSG00000160202	CRYAA	32	197	1	76
ENST00000398132	chr21:44590266-44590266	+	chr21:45066430-45066634	-0.35233	4.616e-01	5.320e-02	F	1.000e+00	F	9.843e-01	476164	H3k27ac	T	ENSG00000160202	CRYAA	32	197	1	76
ENST00000327574	chr21:45148781-45148781	+	chr21:44910389-44910656	0.71675	7.157e-02	5.698e-02	F	1.000e+00	F	9.975e-01	-238125	H3k27ac	T	ENSG00000160209	PDXK	34	197	4	76
ENST00000327574	chr21:45148781-45148781	+	chr21:44751993-44752310	-0.49116	2.823e-01	5.698e-02	F	1.000e+00	F	9.975e-01	-396471	H3k27ac	T	ENSG00000160209	PDXK	34	197	4	76
ENST00000327574	chr21:45148781-45148781	+	chr21:44752164-44752704	-0.72399	6.695e-02	5.698e-02	F	1.000e+00	F	9.975e-01	-396077	H3k27ac	T	ENSG00000160209	PDXK	34	197	4	76
ENST00000327574	chr21:45148781-45148781	+	chr21:44753164-44753648	-0.82500	1.905e-02	5.698e-02	F	1.000e+00	F	9.975e-01	-395133	H3k27ac	T	ENSG00000160209	PDXK	34	197	4	76
ENST00000327574	chr21:45148781-45148781	+	chr21:44760572-44761004	-0.71021	7.586e-02	5.698e-02	F	1.000e+00	F	9.975e-01	-387777	H3k27ac	T	ENSG00000160209	PDXK	34	197	4	76
ENST00000327574	chr21:45148781-45148781	+	chr21:44761225-44761652	-0.70443	7.976e-02	5.698e-02	F	1.000e+00	F	9.975e-01	-387129	H3k27ac	T	ENSG00000160209	PDXK	34	197	4	76
ENST00000327574	chr21:45148781-45148781	+	chr21:44762737-44763466	-0.22535	6.465e-01	5.698e-02	F	1.000e+00	F	9.975e-01	-385315	H3k27ac	T	ENSG00000160209	PDXK	34	197	4	76
ENST00000327574	chr21:45148781-45148781	+	chr21:44764159-44764667	-0.44018	3.447e-01	5.698e-02	F	1.000e+00	F	9.975e-01	-384114	H3k27ac	T	ENSG00000160209	PDXK	34	197	4	76
ENST00000327574	chr21:45148781-45148781	+	chr21:44832115-44832655	-0.46578	3.128e-01	5.698e-02	F	1.000e+00	F	9.975e-01	-316126	H3k27ac	T	ENSG00000160209	PDXK	34	197	4	76
ENST00000327574	chr21:45148781-45148781	+	chr21:44835566-44836106	-0.29501	5.431e-01	5.698e-02	F	1.000e+00	F	9.975e-01	-312675	H3k27ac	T	ENSG00000160209	PDXK	34	197	4	76
ENST00000327574	chr21:45148781-45148781	+	chr21:44839298-44839838	-0.65813	1.143e-01	5.698e-02	F	1.000e+00	F	9.975e-01	-308943	H3k27ac	T	ENSG00000160209	PDXK	34	197	4	76
ENST00000327574	chr21:45148781-45148781	+	chr21:44847034-44847331	-0.73138	6.241e-02	5.698e-02	F	1.000e+00	F	9.975e-01	-301450	H3k27ac	T	ENSG00000160209	PDXK	34	197	4	76
ENST00000327574	chr21:45148781-45148781	+	chr21:44848097-44848369	-0.91656	1.724e-03	5.698e-02	T	1.000e+00	F	9.975e-01	-300412	H3k27ac	T	ENSG00000160209	PDXK	34	197	4	76
ENST00000327574	chr21:45148781-45148781	+	chr21:44860418-44861441	-0.38653	4.148e-01	5.698e-02	F	1.000e+00	F	9.975e-01	-287340	H3k27ac	T	ENSG00000160209	PDXK	34	197	4	76
